"","GEOID","year","FRR_NAME","county","percf_acr","percf_op","diff"
"384","13047",2017,"Eastern Uplands","Catoosa",23.33,27.42,-4.09
"385","13049",2017,"Fruitful Rim","Charlton",13.01,20.98,-7.97
"386","13051",2017,"Fruitful Rim","Chatham",31.82,49.38,-17.56
"387","13053",2017,"Southern Seaboard","Chattahoochee",38.03,42.11,-4.08
"388","13055",2017,"Eastern Uplands","Chattooga",23.13,28.61,-5.48
"389","13057",2017,"Southern Seaboard","Cherokee",36.91,41.68,-4.77
"390","13059",2017,"Southern Seaboard","Clarke",27.71,45.97,-18.26
"391","13061",2017,"Southern Seaboard","Clay",20.93,17.33,3.6
"392","13063",2017,"Southern Seaboard","Clayton",NA,40,NA
"393","13065",2017,"Southern Seaboard","Clinch",17.23,17.32,-0.0899999999999999
"394","13067",2017,"Southern Seaboard","Cobb",26.35,44.76,-18.41
"395","13069",2017,"Southern Seaboard","Coffee",19.58,29.23,-9.65
"396","13071",2017,"Southern Seaboard","Colquitt",19.26,24.59,-5.33
"397","13073",2017,"Southern Seaboard","Columbia",23,35.22,-12.22
"398","13075",2017,"Southern Seaboard","Cook",24.15,26.5,-2.35
"399","13077",2017,"Southern Seaboard","Coweta",24.32,35.74,-11.42
"400","13079",2017,"Southern Seaboard","Crawford",24.54,31.27,-6.73
"401","13081",2017,"Southern Seaboard","Crisp",10.4,28.01,-17.61
"402","13083",2017,"Eastern Uplands","Dade",21.92,32,-10.08
"403","13085",2017,"Southern Seaboard","Dawson",19.81,32.92,-13.11
"404","13087",2017,"Southern Seaboard","Decatur",17.92,19.38,-1.46
"405","13089",2017,"Southern Seaboard","DeKalb",36.81,51.11,-14.3
"406","13091",2017,"Southern Seaboard","Dodge",24.99,34.27,-9.28
"407","13093",2017,"Southern Seaboard","Dooly",29.07,27.88,1.19
"408","13095",2017,"Southern Seaboard","Dougherty",12.67,30.16,-17.49
"409","13097",2017,"Southern Seaboard","Douglas",16.88,29.66,-12.78
"410","13099",2017,"Southern Seaboard","Early",26.47,26.05,0.419999999999998
"411","13101",2017,"Southern Seaboard","Echols",14.05,25.88,-11.83
"412","13103",2017,"Southern Seaboard","Effingham",9.89,34.74,-24.85
"413","13105",2017,"Southern Seaboard","Elbert",13.36,27.52,-14.16
"414","13107",2017,"Southern Seaboard","Emanuel",21.92,31.29,-9.37
"415","13109",2017,"Fruitful Rim","Evans",15.78,25.44,-9.66
"416","13111",2017,"Southern Seaboard","Fannin",31.28,35.36,-4.08
"417","13113",2017,"Southern Seaboard","Fayette",24.2,34.83,-10.63
"418","13115",2017,"Eastern Uplands","Floyd",20.3,27.05,-6.75
"419","13117",2017,"Southern Seaboard","Forsyth",29.97,39.84,-9.87
"420","13119",2017,"Southern Seaboard","Franklin",20.29,26.22,-5.93
"421","13121",2017,"Southern Seaboard","Fulton",27.88,40.93,-13.05
"422","13123",2017,"Southern Seaboard","Gilmer",19.72,28.47,-8.75
"423","13125",2017,"Southern Seaboard","Glascock",25.01,30.93,-5.92
"424","13127",2017,"Fruitful Rim","Glynn",29.39,38.81,-9.42
"425","13129",2017,"Eastern Uplands","Gordon",23.37,28.89,-5.52
"426","13131",2017,"Southern Seaboard","Grady",18.05,23.84,-5.79
"427","13133",2017,"Southern Seaboard","Greene",15.69,27.65,-11.96
"428","13135",2017,"Southern Seaboard","Gwinnett",45.1,53.07,-7.97
"429","13137",2017,"Southern Seaboard","Habersham",19.01,29.34,-10.33
"430","13139",2017,"Southern Seaboard","Hall",27.51,31.41,-3.9
"431","13141",2017,"Southern Seaboard","Hancock",17.53,23.17,-5.64
"432","13143",2017,"Southern Seaboard","Haralson",26.19,31.89,-5.7
"433","13145",2017,"Southern Seaboard","Harris",36.82,41.02,-4.2
"434","13147",2017,"Southern Seaboard","Hart",20.56,24.1,-3.54
"435","13149",2017,"Southern Seaboard","Heard",27.58,31.49,-3.91
"436","13151",2017,"Southern Seaboard","Henry",30.18,31.19,-1.01
"437","13153",2017,"Southern Seaboard","Houston",37.89,29.13,8.76
"438","13155",2017,"Southern Seaboard","Irwin",23.36,27.11,-3.75
"439","13157",2017,"Southern Seaboard","Jackson",25.73,31.81,-6.08
"440","13159",2017,"Southern Seaboard","Jasper",31,29.26,1.74
"441","13161",2017,"Southern Seaboard","Jeff Davis",19.18,24.1,-4.92
"442","13163",2017,"Southern Seaboard","Jefferson",12.7,18.54,-5.84
"443","13165",2017,"Southern Seaboard","Jenkins",11.72,23.27,-11.55
"444","13167",2017,"Southern Seaboard","Johnson",15.31,21.49,-6.18
"445","13169",2017,"Southern Seaboard","Jones",27.14,38.81,-11.67
"446","13171",2017,"Southern Seaboard","Lamar",16.16,32.85,-16.69
"447","13173",2017,"Southern Seaboard","Lanier",13.24,23.81,-10.57
"448","13175",2017,"Southern Seaboard","Laurens",23.23,25.17,-1.94
"449","13177",2017,"Southern Seaboard","Lee",18.91,27.63,-8.72
"450","13179",2017,"Fruitful Rim","Liberty",38.02,41.77,-3.75
"451","13181",2017,"Southern Seaboard","Lincoln",42.07,32.39,9.68
"452","13183",2017,"Fruitful Rim","Long",21.94,28.28,-6.34
"453","13185",2017,"Southern Seaboard","Lowndes",32.39,27.72,4.67
"454","13187",2017,"Southern Seaboard","Lumpkin",27.05,32.99,-5.94
"455","13189",2017,"Southern Seaboard","McDuffie",20.43,32.36,-11.93
"456","13191",2017,"Fruitful Rim","McIntosh",13.96,34.15,-20.19
"457","13193",2017,"Southern Seaboard","Macon",16.87,20.51,-3.64
"458","13195",2017,"Southern Seaboard","Madison",24.36,29.65,-5.29
"459","13197",2017,"Southern Seaboard","Marion",14.36,24.44,-10.08
"460","13199",2017,"Southern Seaboard","Meriwether",30.4,32.89,-2.49
"461","13201",2017,"Southern Seaboard","Miller",23.34,23.76,-0.420000000000002
"462","13205",2017,"Southern Seaboard","Mitchell",17.68,23.8,-6.12
"463","13207",2017,"Southern Seaboard","Monroe",21.62,33.91,-12.29
"464","13209",2017,"Southern Seaboard","Montgomery",17.19,23.04,-5.85
"465","13211",2017,"Southern Seaboard","Morgan",22.15,31.79,-9.64
"466","13213",2017,"Eastern Uplands","Murray",9.79,22.62,-12.83
"467","13215",2017,"Southern Seaboard","Muscogee",NA,27.66,NA
"468","13217",2017,"Southern Seaboard","Newton",16.61,29.71,-13.1
"469","13219",2017,"Southern Seaboard","Oconee",27.59,31.23,-3.64
"470","13221",2017,"Southern Seaboard","Oglethorpe",24.76,33.4,-8.64
"471","13223",2017,"Eastern Uplands","Paulding",32.28,32.64,-0.359999999999999
"472","13225",2017,"Southern Seaboard","Peach",17.99,27.92,-9.93
"473","13227",2017,"Southern Seaboard","Pickens",22.87,31.46,-8.59
"474","13229",2017,"Fruitful Rim","Pierce",13.05,26.22,-13.17
"475","13231",2017,"Southern Seaboard","Pike",34.89,34.36,0.530000000000001
"476","13233",2017,"Eastern Uplands","Polk",23.42,28,-4.58
"477","13235",2017,"Southern Seaboard","Pulaski",19.09,28.21,-9.12
"478","13237",2017,"Southern Seaboard","Putnam",22.2,25.66,-3.46
"479","13239",2017,"Southern Seaboard","Quitman",15.5,25.53,-10.03
"480","13241",2017,"Southern Seaboard","Rabun",30.92,28.9,2.02
"481","13243",2017,"Southern Seaboard","Randolph",14.97,23.7,-8.73
"482","13245",2017,"Southern Seaboard","Richmond",8.64,24.32,-15.68
"483","13247",2017,"Southern Seaboard","Rockdale",48.9,46.94,1.96
"484","13249",2017,"Southern Seaboard","Schley",23.31,23.08,0.23
"485","13251",2017,"Southern Seaboard","Screven",14.23,27.74,-13.51
"486","13253",2017,"Southern Seaboard","Seminole",16.48,22.7,-6.22
"487","13255",2017,"Southern Seaboard","Spalding",29.81,41.07,-11.26
"488","13257",2017,"Southern Seaboard","Stephens",24.64,27.82,-3.18
"489","13259",2017,"Southern Seaboard","Stewart",25.12,36.13,-11.01
"490","13261",2017,"Southern Seaboard","Sumter",17.46,23.35,-5.89
"491","13263",2017,"Southern Seaboard","Talbot",13.18,24.22,-11.04
"492","13265",2017,"Southern Seaboard","Taliaferro",12.95,20,-7.05
"493","13267",2017,"Fruitful Rim","Tattnall",18.99,26.61,-7.62
"494","13269",2017,"Southern Seaboard","Taylor",22.71,24.43,-1.72
"495","13271",2017,"Southern Seaboard","Telfair",14.98,24.35,-9.37
"496","13273",2017,"Southern Seaboard","Terrell",13.54,21.71,-8.17
"497","13275",2017,"Southern Seaboard","Thomas",19.48,22.98,-3.5
"498","13277",2017,"Southern Seaboard","Tift",13.14,20.51,-7.37
"499","13279",2017,"Fruitful Rim","Toombs",12.26,26.2,-13.94
"500","13281",2017,"Southern Seaboard","Towns",9.47,17.65,-8.18
"501","13283",2017,"Southern Seaboard","Treutlen",22.55,36.67,-14.12
"502","13285",2017,"Southern Seaboard","Troup",22.03,28.09,-6.06
"503","13287",2017,"Southern Seaboard","Turner",23.51,32.45,-8.94
"504","13289",2017,"Southern Seaboard","Twiggs",18.43,17.91,0.52
"505","13291",2017,"Southern Seaboard","Union",19.01,30.45,-11.44
"506","13293",2017,"Southern Seaboard","Upson",24.91,31.4,-6.49
"507","13295",2017,"Eastern Uplands","Walker",22.82,27.39,-4.57
"508","13297",2017,"Southern Seaboard","Walton",23.09,28.06,-4.97
"509","13299",2017,"Fruitful Rim","Ware",30.33,27.87,2.46
"510","13301",2017,"Southern Seaboard","Warren",12.79,28.66,-15.87
"511","13303",2017,"Southern Seaboard","Washington",14.44,20.31,-5.87
"512","13305",2017,"Fruitful Rim","Wayne",12.78,23.43,-10.65
"513","13307",2017,"Southern Seaboard","Webster",15.18,31.21,-16.03
"514","13309",2017,"Southern Seaboard","Wheeler",28.91,35.68,-6.77
"515","13311",2017,"Southern Seaboard","White",21.94,33.59,-11.65
"516","13313",2017,"Eastern Uplands","Whitfield",12.76,24.89,-12.13
"517","13315",2017,"Southern Seaboard","Wilcox",16.45,27.59,-11.14
"518","13317",2017,"Southern Seaboard","Wilkes",28.71,30.9,-2.19
"519","13319",2017,"Southern Seaboard","Wilkinson",22.87,26.54,-3.67
"520","13321",2017,"Southern Seaboard","Worth",12.28,22.85,-10.57
"521","15001",2017,NA,NA,NA,NA,NA
"522","15003",2017,NA,NA,NA,NA,NA
"523","15007",2017,NA,NA,NA,NA,NA
"524","15009",2017,NA,NA,NA,NA,NA
"525","16001",2017,"Fruitful Rim","Ada",29.06,36.06,-7
"526","16003",2017,"Fruitful Rim","Adams",29,43.31,-14.31
"527","16005",2017,"Fruitful Rim","Bannock",26.51,30.1,-3.59
"528","16007",2017,"Fruitful Rim","Bear Lake",16.13,21.63,-5.5
"529","16009",2017,"Basin and Range","Benewah",12.77,37.23,-24.46
"530","16011",2017,"Fruitful Rim","Bingham",38.15,30.23,7.92
"531","16013",2017,"Fruitful Rim","Blaine",25.82,31.76,-5.94
"532","16015",2017,"Fruitful Rim","Boise",11.38,28.7,-17.32
"533","16017",2017,"Basin and Range","Bonner",34.8,43.82,-9.02
"534","16019",2017,"Fruitful Rim","Bonneville",20.17,29.51,-9.34
"535","16021",2017,"Basin and Range","Boundary",20.53,31.87,-11.34
"536","16023",2017,"Fruitful Rim","Butte",24.26,28.85,-4.59
"537","16025",2017,"Fruitful Rim","Camas",17.22,27.84,-10.62
"538","16027",2017,"Fruitful Rim","Canyon",20.25,34.99,-14.74
"539","16029",2017,"Fruitful Rim","Caribou",19.47,25.64,-6.17
"540","16031",2017,"Fruitful Rim","Cassia",21.9,24.83,-2.93
"541","16033",2017,"Fruitful Rim","Clark",39.26,27.71,11.55
"542","16035",2017,"Basin and Range","Clearwater",25.86,33.66,-7.8
"543","16037",2017,"Fruitful Rim","Custer",38.71,35.11,3.6
"544","16039",2017,"Fruitful Rim","Elmore",27.75,29.35,-1.6
"545","16041",2017,"Fruitful Rim","Franklin",14.18,22.68,-8.5
"546","16043",2017,"Fruitful Rim","Fremont",30.75,26.4,4.35
"547","16045",2017,"Fruitful Rim","Gem",31.9,36.69,-4.79
"548","16047",2017,"Fruitful Rim","Gooding",16.57,25.92,-9.35
"549","16049",2017,"Basin and Range","Idaho",29.54,32.98,-3.44
"550","16051",2017,"Fruitful Rim","Jefferson",16.02,27.8,-11.78
"551","16053",2017,"Fruitful Rim","Jerome",15,30.19,-15.19
"552","16055",2017,"Basin and Range","Kootenai",23.2,39.75,-16.55
"553","16057",2017,"Basin and Range","Latah",21.71,38.1,-16.39
"554","16059",2017,"Fruitful Rim","Lemhi",20.91,36.19,-15.28
"555","16061",2017,"Basin and Range","Lewis",22.25,29.46,-7.21
"556","16063",2017,"Fruitful Rim","Lincoln",23.04,33.15,-10.11
"557","16065",2017,"Fruitful Rim","Madison",13.15,22.05,-8.9
"558","16067",2017,"Fruitful Rim","Minidoka",20.75,25.41,-4.66
"559","16069",2017,"Basin and Range","Nez Perce",19.61,32.09,-12.48
"560","16071",2017,"Fruitful Rim","Oneida",20.37,30.63,-10.26
"561","16073",2017,"Fruitful Rim","Owyhee",14.45,29.38,-14.93
"562","16075",2017,"Fruitful Rim","Payette",36.6,33.6,3
"563","16077",2017,"Fruitful Rim","Power",21.51,24.32,-2.81
"564","16079",2017,"Basin and Range","Shoshone",47.22,40.58,6.64
"565","16081",2017,"Fruitful Rim","Teton",20.33,30,-9.67
"566","16083",2017,"Fruitful Rim","Twin Falls",15.94,30.07,-14.13
"567","16085",2017,"Fruitful Rim","Valley",30.52,40.8,-10.28
"568","16087",2017,"Fruitful Rim","Washington",22.49,30.88,-8.39
"569","17001",2017,"Heartland","Adams",13.57,20.82,-7.25
"570","17003",2017,"Heartland","Alexander",17.06,24.82,-7.76
"571","17005",2017,"Heartland","Bond",21.42,26.6,-5.18
"572","17007",2017,"Heartland","Boone",14.11,27.5,-13.39
"573","17009",2017,"Heartland","Brown",16.16,21.43,-5.27
"574","17011",2017,"Heartland","Bureau",16.94,21.22,-4.28
"575","17013",2017,"Heartland","Calhoun",23.09,24.3,-1.21
"576","17015",2017,"Heartland","Carroll",17.99,21.54,-3.55
"577","17017",2017,"Heartland","Cass",13.34,23.34,-10
"578","17019",2017,"Heartland","Champaign",12.97,22.01,-9.04
"579","17021",2017,"Heartland","Christian",14.68,21.72,-7.04
"580","17023",2017,"Heartland","Clark",16.7,23.84,-7.14
"581","17025",2017,"Heartland","Clay",9.77,22.25,-12.48
"582","17027",2017,"Heartland","Clinton",15.06,20.17,-5.11
"583","17029",2017,"Heartland","Coles",14.01,22.1,-8.09
"584","17031",2017,"Heartland","Cook",16.04,30.7,-14.66
"585","17033",2017,"Heartland","Crawford",15.42,21.88,-6.46
"586","17035",2017,"Heartland","Cumberland",16.92,22.67,-5.75
"587","17037",2017,"Heartland","DeKalb",18.57,21.29,-2.72
"588","17039",2017,"Heartland","De Witt",19.87,28.55,-8.68
"589","17041",2017,"Heartland","Douglas",13.98,17.79,-3.81
"590","17043",2017,"Heartland","DuPage",6.36,32.58,-26.22
"591","17045",2017,"Heartland","Edgar",15.4,21.27,-5.87
"592","17047",2017,"Heartland","Edwards",18.03,21.45,-3.42
"593","17049",2017,"Heartland","Effingham",18.43,23.78,-5.35
"594","17051",2017,"Heartland","Fayette",11.56,18.8,-7.24
"595","17053",2017,"Heartland","Ford",15.8,17.72,-1.92
"596","17055",2017,"Heartland","Franklin",13.14,20.45,-7.31
"597","17057",2017,"Heartland","Fulton",14.52,19.34,-4.82
"598","17059",2017,"Heartland","Gallatin",11.18,15.76,-4.58
"599","17061",2017,"Heartland","Greene",15.4,19.09,-3.69
"600","17063",2017,"Heartland","Grundy",17.41,22.56,-5.15
"601","17065",2017,"Heartland","Hamilton",18.15,25.76,-7.61
"602","17067",2017,"Heartland","Hancock",13.34,18.66,-5.32
"603","17069",2017,"Heartland","Hardin",11.03,20.83,-9.8
"604","17071",2017,"Heartland","Henderson",15.41,19.4,-3.99
"605","17073",2017,"Heartland","Henry",13.23,20.74,-7.51
"606","17075",2017,"Heartland","Iroquois",14.11,18.32,-4.21
"607","17077",2017,"Heartland","Jackson",14.61,24.54,-9.93
"608","17079",2017,"Heartland","Jasper",13.94,20.66,-6.72
"609","17081",2017,"Heartland","Jefferson",17.86,23.82,-5.96
"610","17083",2017,"Heartland","Jersey",16.73,23.47,-6.74
"611","17085",2017,"Heartland","Jo Daviess",18.95,23.44,-4.49
"612","17087",2017,"Heartland","Johnson",18.76,22.38,-3.62
"613","17089",2017,"Heartland","Kane",9.44,27.79,-18.35
"614","17091",2017,"Heartland","Kankakee",14.09,23.67,-9.58
"615","17093",2017,"Heartland","Kendall",16.99,24.41,-7.42
"616","17095",2017,"Heartland","Knox",16.31,17.21,-0.900000000000002
"617","17097",2017,"Heartland","Lake",24.63,39.7,-15.07
"618","17099",2017,"Heartland","LaSalle",15.96,22.5,-6.54
"619","17101",2017,"Heartland","Lawrence",9.85,17.15,-7.3
"620","17103",2017,"Heartland","Lee",17.15,20.44,-3.29
"621","17105",2017,"Heartland","Livingston",9.37,16.32,-6.95
"622","17107",2017,"Heartland","Logan",10.97,20.62,-9.65
"623","17109",2017,"Heartland","McDonough",12.26,23.91,-11.65
"624","17111",2017,"Heartland","McHenry",23.23,34.83,-11.6
"625","17113",2017,"Heartland","McLean",12.51,21.21,-8.7
"626","17115",2017,"Heartland","Macon",14.06,25.07,-11.01
"627","17117",2017,"Heartland","Macoupin",19.56,21.01,-1.45
"628","17119",2017,"Heartland","Madison",13.79,24.42,-10.63
"629","17121",2017,"Heartland","Marion",14.71,25.38,-10.67
"630","17123",2017,"Heartland","Marshall",9.74,17.64,-7.9
"631","17125",2017,"Heartland","Mason",12.25,16.14,-3.89
"632","17127",2017,"Heartland","Massac",14.76,22.59,-7.83
"633","17129",2017,"Heartland","Menard",18.95,21.36,-2.41
"634","17131",2017,"Heartland","Mercer",12.58,19.95,-7.37
"635","17133",2017,"Heartland","Monroe",9.83,20.45,-10.62
"636","17135",2017,"Heartland","Montgomery",14.93,22,-7.07
"637","17137",2017,"Heartland","Morgan",16.96,22.15,-5.19
"638","17139",2017,"Heartland","Moultrie",11.58,24.53,-12.95
"639","17141",2017,"Heartland","Ogle",21.1,23.1,-2
"640","17143",2017,"Heartland","Peoria",15.29,20.93,-5.64
"641","17145",2017,"Heartland","Perry",7.88,21.15,-13.27
"642","17147",2017,"Heartland","Piatt",8.95,22.08,-13.13
"643","17149",2017,"Heartland","Pike",15,19.84,-4.84
"644","17151",2017,"Heartland","Pope",17.78,26.79,-9.01
"645","17153",2017,"Heartland","Pulaski",8.45,20.31,-11.86
"646","17155",2017,"Heartland","Putnam",13.49,21.55,-8.06
"647","17157",2017,"Heartland","Randolph",11.44,17.7,-6.26
"648","17159",2017,"Heartland","Richland",15.36,19.54,-4.18
"649","17161",2017,"Heartland","Rock Island",13.26,26.01,-12.75
"650","17163",2017,"Heartland","St. Clair",11.36,22.88,-11.52
"651","17165",2017,"Heartland","Saline",6.7,22.97,-16.27
"652","17167",2017,"Heartland","Sangamon",14.02,25.95,-11.93
"653","17169",2017,"Heartland","Schuyler",13.79,18.75,-4.96
"654","17171",2017,"Heartland","Scott",11.58,20.7,-9.12
"655","17173",2017,"Heartland","Shelby",16.8,22.13,-5.33
"656","17175",2017,"Heartland","Stark",10.26,20.44,-10.18
"657","17177",2017,"Heartland","Stephenson",20.77,26.48,-5.71
"658","17179",2017,"Heartland","Tazewell",14.93,19.46,-4.53
"659","17181",2017,"Heartland","Union",10.73,21.75,-11.02
"660","17183",2017,"Heartland","Vermilion",13.86,21.15,-7.29
"661","17185",2017,"Heartland","Wabash",20.47,26.38,-5.91
"662","17187",2017,"Heartland","Warren",17.79,19.44,-1.65
"663","17189",2017,"Heartland","Washington",9.36,16.83,-7.47
"664","17191",2017,"Heartland","Wayne",8.53,19.88,-11.35
"665","17193",2017,"Heartland","White",10.73,21.73,-11
"666","17195",2017,"Heartland","Whiteside",14.13,20.05,-5.92
"667","17197",2017,"Heartland","Will",11.47,27.71,-16.24
"668","17199",2017,"Heartland","Williamson",15.92,21.3,-5.38
"669","17201",2017,"Heartland","Winnebago",19.7,23.63,-3.93
"670","17203",2017,"Heartland","Woodford",12.3,16.73,-4.43
"671","18001",2017,"Heartland","Adams",16.81,16.65,0.16
"672","18003",2017,"Heartland","Allen",20.64,24.29,-3.65
"673","18005",2017,"Heartland","Bartholomew",21.29,26.12,-4.83
"674","18007",2017,"Heartland","Benton",26.13,25.24,0.890000000000001
"675","18009",2017,"Heartland","Blackford",12.73,21.25,-8.52
"676","18011",2017,"Heartland","Boone",21.83,28.88,-7.05
"677","18013",2017,"Heartland","Brown",29.43,36.33,-6.9
"678","18015",2017,"Heartland","Carroll",20.41,24.86,-4.45
"679","18017",2017,"Heartland","Cass",15.41,27.36,-11.95
"680","18019",2017,"Heartland","Clark",22.65,29.67,-7.02
"681","18021",2017,"Heartland","Clay",13.56,23.03,-9.47
"682","18023",2017,"Heartland","Clinton",21.73,26.77,-5.04
"683","18025",2017,"Heartland","Crawford",25.29,27.62,-2.33
"684","18027",2017,"Heartland","Daviess",8.94,20.58,-11.64
"685","18029",2017,"Heartland","Dearborn",22.84,27.24,-4.4
"686","18031",2017,"Heartland","Decatur",15.27,22.95,-7.68
"687","18033",2017,"Heartland","DeKalb",17.68,25,-7.32
"688","18035",2017,"Heartland","Delaware",23.58,33.57,-9.99
"689","18037",2017,"Heartland","Dubois",13.48,20.09,-6.61
"690","18039",2017,"Heartland","Elkhart",14.45,22.02,-7.57
"691","18041",2017,"Heartland","Fayette",13.46,19.75,-6.29
"692","18043",2017,"Heartland","Floyd",17.32,25.28,-7.96
"693","18045",2017,"Heartland","Fountain",15.72,20.62,-4.9
"694","18047",2017,"Heartland","Franklin",17.81,21.85,-4.04
"695","18049",2017,"Heartland","Fulton",18.88,21.78,-2.9
"696","18051",2017,"Heartland","Gibson",19.36,23.04,-3.68
"697","18053",2017,"Heartland","Grant",18.41,21.19,-2.78
"698","18055",2017,"Heartland","Greene",17.46,23.16,-5.7
"699","18057",2017,"Heartland","Hamilton",19.34,27.62,-8.28
"700","18059",2017,"Heartland","Hancock",24.68,32.08,-7.4
"701","18061",2017,"Heartland","Harrison",28.47,32.48,-4.01
"702","18063",2017,"Heartland","Hendricks",15.83,32.74,-16.91
"703","18065",2017,"Heartland","Henry",21.67,28.89,-7.22
"704","18067",2017,"Heartland","Howard",14.74,22.14,-7.4
"705","18069",2017,"Heartland","Huntington",18.31,21,-2.69
"706","18071",2017,"Heartland","Jackson",16.96,25.09,-8.13
"707","18073",2017,"Heartland","Jasper",14.6,24.28,-9.68
"708","18075",2017,"Heartland","Jay",22.61,23.46,-0.850000000000001
"709","18077",2017,"Heartland","Jefferson",25.21,27.75,-2.54
"710","18079",2017,"Heartland","Jennings",29.77,32.2,-2.43
"711","18081",2017,"Heartland","Johnson",11.97,26.96,-14.99
"712","18083",2017,"Heartland","Knox",8.63,19.04,-10.41
"713","18085",2017,"Heartland","Kosciusko",16.36,24.32,-7.96
"714","18087",2017,"Heartland","LaGrange",18.03,21.72,-3.69
