GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "42037","Columbia, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1492960,1617268,1608586,1730024,1818961,1933828,2027160,2038067,2089740,2147227,2221895,2262725,2303165,2309174,2411264,2480362,2496885,2535121,2650199
 "42039","Crawford, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2455985,2460416,2472984,2524971,2572070,2680053,2766109,2850747,2746278,2828441,2867666,2840194,2803667,2906432,2896657,2834178,2861308,2923249,2938151
 "42039","Crawford, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.472,86.628,87.071,88.901,90.560,94.362,97.392,100.372,96.693,99.586,100.967,100.000,98.714,102.332,101.988,99.788,100.743,102.924,103.449
 "42039","Crawford, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1894238,1931994,1976030,2076771,2186500,2355565,2503327,2646314,2572349,2688246,2797782,2840194,2869977,3020520,3051246,3005583,3096431,3246668,3305889
 "42041","Cumberland, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11040534,11171768,11385489,11770332,12012813,12149581,12316197,12312130,12015616,12209558,12584282,12771143,13021771,13357713,13612783,13557418,13716030,14048586,14470931
 "42041","Cumberland, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.449,87.477,89.150,92.163,94.062,95.133,96.438,96.406,94.084,95.603,98.537,100.000,101.962,104.593,106.590,106.157,107.399,110.003,113.310
 "42041","Cumberland, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",8727948,9009807,9358512,9943847,10428749,10870924,11345050,11550025,11549892,11806926,12333182,12771143,13234480,13778659,14341711,14473586,14809175,15494074,16231370
 "42043","Dauphin, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",15522403,16048318,16730735,17402814,17535697,18036936,18487291,18507590,18001260,18129137,18405734,18738164,18952420,19528765,20285792,20270333,20194364,20499015,20895179
 "42043","Dauphin, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.838,85.645,89.287,92.874,93.583,96.258,98.661,98.769,96.067,96.750,98.226,100.000,101.143,104.219,108.259,108.177,107.771,109.397,111.511
 "42043","Dauphin, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",11955057,12645967,13448274,14417327,14967322,15910598,16820564,17173378,17178145,17473869,17989709,18738164,19360075,20356172,21578444,21839642,21997065,22836739,23745835
 "42045","Delaware, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",24123475,24721003,25741374,25441589,25182742,24899917,25077780,25839482,25198038,26800138,26509542,27406056,27946558,29261174,29316668,29712835,30481558,31622840,32185619
 "42045","Delaware, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.022,90.203,93.926,92.832,91.888,90.856,91.505,94.284,91.943,97.789,96.729,100.000,101.972,106.769,106.971,108.417,111.222,115.386,117.440
 "42045","Delaware, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",18341397,19057096,20352474,20741909,21384080,21893625,22735493,23806540,23773612,25571612,25825756,27406056,28495665,30410222,31101955,31695644,33091589,35236622,36364675
 "42047","Elk, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1258704,1271815,1282665,1305587,1281725,1347047,1352000,1448082,1322292,1476634,1484401,1393216,1348518,1408958,1423181,1460347,1502746,1535039,1571903
 "42047","Elk, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.345,91.286,92.065,93.710,91.998,96.686,97.042,103.938,94.909,105.987,106.545,100.000,96.792,101.130,102.151,104.818,107.862,110.180,112.826
 "42047","Elk, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1013221,1032277,1045086,1086873,1102424,1191809,1232749,1358050,1278686,1427355,1440696,1393216,1384762,1463096,1475323,1523554,1603640,1690729,1741705
 "42049","Erie, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",10328605,10249812,10276327,10604380,10991461,11340300,11706937,12469124,11471827,11626690,12107206,11650608,11729516,11234238,11294436,10903803,10657391,10767875,10915678
 "42049","Erie, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.653,87.977,88.204,91.020,94.342,97.337,100.483,107.026,98.465,99.795,103.919,100.000,100.677,96.426,96.943,93.590,91.475,92.423,93.692
 "42049","Erie, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",8081614,8173910,8342125,8824569,9425569,10040199,10636359,11527115,10961397,11176458,11823285,11650608,11966670,11665876,11992491,11736618,11609929,11972858,12390616
 "42051","Fayette, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2921086,3082362,3159349,3237940,3255698,3440677,3576420,3649405,3685742,3810761,3966322,3906698,3917034,4017517,4165628,4200321,4290784,4383058,4628835
 "42051","Fayette, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.771,78.899,80.870,82.882,83.336,88.071,91.546,93.414,94.344,97.544,101.526,100.000,100.265,102.837,106.628,107.516,109.831,112.193,118.485
 "42051","Fayette, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2277867,2450755,2558796,2700292,2812301,3072438,3292906,3450414,3528134,3692932,3911861,3906698,4012197,4195440,4295389,4352663,4552843,4760425,5103296
 "42053","Forest, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",136669,145534,152989,158469,193919,220260,227218,258784,302010,280129,258683,252055,240876,237796,239888,239883,229022,224536,238391
 "42053","Forest, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",54.222,57.739,60.697,62.871,76.935,87.386,90.146,102.670,119.819,111.138,102.630,100.000,95.565,94.343,95.173,95.171,90.862,89.082,94.579
 "42053","Forest, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",102697,110871,124139,135641,175915,205069,219492,267114,270051,270607,261121,252055,250466,252283,238663,239398,237890,242336,261238
 "42055","Franklin, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4010843,3925774,4209902,4539310,4907871,5241969,5616718,5530696,5142041,5105227,5139072,5085156,5186456,5314379,5355290,5301725,5650634,5762282,5850275
 "42055","Franklin, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.874,77.201,82.788,89.266,96.514,103.084,110.453,108.762,101.119,100.395,101.060,100.000,101.992,104.508,105.312,104.259,111.120,113.316,115.046
 "42055","Franklin, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3127345,3121321,3411606,3788760,4182176,4577398,5104370,5110387,4867658,4871784,5012546,5085156,5294877,5503984,5648834,5666043,6129734,6363467,6606645
 "42057","Fulton, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",402610,421984,403255,443559,494576,546408,538832,553049,479164,464541,480916,482919,500462,503954,504886,530805,589437,657926,660057
 "42057","Fulton, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.370,87.382,83.504,91.850,102.414,113.147,111.578,114.522,99.223,96.194,99.585,100.000,103.633,104.356,104.549,109.916,122.057,136.240,136.681
 "42057","Fulton, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",296773,317460,309598,349401,403695,458652,472161,495078,447293,437207,467651,482919,512573,524096,532804,566992,642445,725500,754897
 "42059","Greene, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2957632,2664943,2624115,2484025,2644005,2740274,3126091,3193662,3348581,2937230,3239595,3435459,3615074,3800331,4282215,4368667,4421183,4487809,4957694
 "42059","Greene, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.091,77.572,76.383,72.305,76.962,79.764,90.995,92.962,97.471,85.497,94.299,100.000,105.228,110.621,124.648,127.164,128.693,130.632,144.309
 "42059","Greene, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1518616,1397393,1434391,1481882,1793028,2072633,2508978,2799868,2992668,2822070,3314230,3435459,3590145,3743268,3357829,3251532,3773561,4220213,4271638
 "42061","Huntingdon, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1021111,1008536,1029995,1120327,1157756,1216758,1221717,1221433,1210218,1229870,1238305,1209484,1194806,1223434,1248304,1251071,1249088,1244117,1295869
 "42061","Huntingdon, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.425,83.386,85.160,92.629,95.723,100.601,101.011,100.988,100.061,101.686,102.383,100.000,98.786,101.153,103.210,103.438,103.274,102.864,107.142
 "42061","Huntingdon, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",779328,784130,815330,915152,975174,1065596,1107599,1126074,1139906,1174739,1212269,1209484,1224583,1270186,1316758,1332902,1358191,1381298,1471512
 "42063","Indiana, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3753413,3675892,3818407,3927623,4010232,4115978,4338110,4225494,4395594,4463017,4458552,4382605,4388012,4436658,4173689,3915679,3922888,3960040,3990933
 "42063","Indiana, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.643,83.875,87.126,89.618,91.503,93.916,98.985,96.415,100.296,101.835,101.733,100.000,100.123,101.233,95.233,89.346,89.510,90.358,91.063
 "42063","Indiana, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2863894,2790942,3016362,3207471,3437136,3709684,4021822,4042244,4224565,4357925,4444897,4382605,4491043,4677553,4349380,4063853,4170372,4327663,4456048
 "42065","Jefferson, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1194800,1235366,1271095,1315389,1329794,1381187,1459218,1523055,1485928,1549074,1596448,1559688,1517019,1525978,1560320,1495083,1527748,1557231,1600933
 "42065","Jefferson, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.605,79.206,81.497,84.337,85.260,88.555,93.558,97.651,95.271,99.319,102.357,100.000,97.264,97.839,100.041,95.858,97.952,99.842,102.644
 "42065","Jefferson, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",908478,952622,1006810,1076389,1140348,1227699,1336733,1435913,1390407,1479196,1561632,1559688,1555447,1588241,1598784,1546593,1616477,1686443,1763063
 "42067","Juniata, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",549994,557760,604842,618450,651352,667480,622244,599431,587036,586489,572021,550446,566000,642247,702748,676764,741730,777680,770906
 "42067","Juniata, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.918,101.329,109.882,112.354,118.332,121.262,113.044,108.899,106.647,106.548,103.920,100.000,102.826,116.678,127.669,122.948,134.751,141.282,140.051
 "42067","Juniata, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",427794,442628,491980,522669,552567,571590,558764,548608,538208,549344,552012,550446,583135,674282,744213,725977,805726,856974,868998
 "42069","Lackawanna, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7434528,7389955,7494044,7644271,7878573,8164148,8345600,8546279,8509567,8674139,8530004,8415444,8455606,8530059,8648148,8791081,8974134,9198809,9401088
 "42069","Lackawanna, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.344,87.814,89.051,90.836,93.620,97.014,99.170,101.555,101.118,103.074,101.361,100.000,100.477,101.362,102.765,104.464,106.639,109.309,111.712
 "42069","Lackawanna, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5952511,6025519,6200645,6475749,6849178,7290050,7653571,7972259,8148652,8365418,8334121,8415444,8631517,8877322,9211327,9526229,9860728,10329550,10820206
 "42071","Lancaster, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",21525267,21851005,22324076,22827285,23276492,23577032,23447506,23243014,22419598,23190057,22916906,22823237,23225198,23961781,25087738,25173857,26048456,26820073,26881438
 "42071","Lancaster, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.313,95.740,97.813,100.018,101.986,103.303,102.735,101.839,98.231,101.607,100.410,100.000,101.761,104.989,109.922,110.299,114.131,117.512,117.781
 "42071","Lancaster, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",16812615,17358880,17973532,18901592,19764097,20618772,21229174,21462008,21268147,22155499,22359216,22823237,23658379,24834273,26431524,26890125,28248096,29662516,30427329
 "42073","Lawrence, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2579451,2626942,2657762,2697993,2694446,2736053,2829963,2839148,2685605,2801877,2859021,2858785,2871704,2910767,2940336,2878766,2926851,2988791,3037868
 "42073","Lawrence, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.229,91.890,92.968,94.375,94.251,95.707,98.992,99.313,93.942,98.009,100.008,100.000,100.452,101.818,102.853,100.699,102.381,104.548,106.264
 "42073","Lawrence, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1973597,2049235,2112680,2223460,2302843,2437535,2600201,2655990,2568577,2699984,2804877,2858785,2921635,3016575,3070866,3029900,3152541,3317378,3438135
 "42075","Lebanon, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3833512,3925289,4124219,4339126,4359812,4590657,4716378,4697725,4717744,4898013,5004934,5117103,5094003,5245089,5296667,5284390,5439627,5569868,5651715
 "42075","Lebanon, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.916,76.709,80.597,84.797,85.201,89.712,92.169,91.804,92.196,95.718,97.808,100.000,99.549,102.501,103.509,103.269,106.303,108.848,110.448
 "42075","Lebanon, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2870354,2988073,3216118,3512004,3647945,3961657,4220301,4304187,4452108,4665617,4881144,5117103,5188654,5423812,5541747,5549693,5807512,6091638,6278654
 "42077","Lehigh, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",28654825,28213697,23702487,20349424,19284792,18994797,19514122,19541166,19003408,19693843,19746128,19545296,19574065,19779378,20142883,20493815,20501095,20635110,21592345
 "42077","Lehigh, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",146.607,144.350,121.270,104.114,98.667,97.183,99.841,99.979,97.228,100.760,101.028,100.000,100.147,101.198,103.057,104.853,104.890,105.576,110.473
 "42077","Lehigh, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",22376464,22282301,18963212,16689166,16280213,16546895,17558355,17974499,18124111,18916223,19259641,19545296,19898317,20397854,21220197,21890415,22123316,22626972,24157030
 "42079","Luzerne, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11995478,11917364,12210372,12540504,12525882,12703368,13059800,13237239,13052138,13396647,13701368,13788119,13758883,13811836,14130960,14206551,14198770,14456441,14843674
 "42079","Luzerne, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.999,86.432,88.557,90.952,90.845,92.133,94.718,96.005,94.662,97.161,99.371,100.000,99.788,100.172,102.486,103.035,102.978,104.847,107.656
 "42079","Luzerne, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",9552837,9629198,10054284,10566739,10857751,11386462,12009805,12380285,12653036,13012684,13453317,13788119,14025391,14386441,15041251,15293526,15487068,16118812,16906949
 "42081","Lycoming, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4093454,4016557,4133915,4253695,4335140,4394805,4402862,4397181,4418028,4746829,5285931,5769384,6020686,6569408,6522879,6405208,6448338,6355190,6441988
 "42081","Lycoming, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.951,69.618,71.653,73.729,75.140,76.175,76.314,76.216,76.577,82.276,91.620,100.000,104.356,113.867,113.060,111.021,111.768,110.154,111.658
 "42081","Lycoming, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3236184,3239696,3382385,3573880,3738833,3917500,4035545,4111728,4229027,4595315,5224585,5769384,6177982,6809367,6088967,5937459,6243882,6397229,6423825
 "42083","McKean, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1427724,1480650,1575433,1571013,1503585,1604851,1655032,1708126,1635835,1649697,1671925,1774979,1770369,2084677,2039750,2052842,2214853,2303860,2266746
 "42083","McKean, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.436,83.418,88.758,88.509,84.710,90.415,93.242,96.234,92.161,92.942,94.194,100.000,99.740,117.448,114.917,115.654,124.782,129.797,127.706
 "42083","McKean, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1030869,1078092,1192925,1239418,1277079,1423402,1517650,1613798,1483322,1552626,1643037,1774979,1799338,2117603,1974967,1888385,2170167,2430907,2280169
 "42085","Mercer, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3624549,3749923,3817746,3834836,3879753,4024720,4052211,4036621,3860670,3968776,4102670,4121822,4143356,4125766,4159618,4107217,4099319,4146326,4198977
 "42085","Mercer, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.936,90.977,92.623,93.037,94.127,97.644,98.311,97.933,93.664,96.287,99.535,100.000,100.522,100.096,100.917,99.646,99.454,100.594,101.872
 "42085","Mercer, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2778759,2925384,3028530,3185326,3350305,3627084,3770167,3851841,3643530,3821692,4038073,4121822,4211475,4284435,4339541,4330956,4430761,4606889,4720616
 "42087","Mifflin, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1204990,1222506,1253485,1277710,1337386,1388266,1383000,1384237,1391248,1443536,1475710,1499652,1529949,1563925,1642997,1577070,1569197,1585276,1627135
 "42087","Mifflin, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.351,81.519,83.585,85.200,89.180,92.573,92.221,92.304,92.771,96.258,98.403,100.000,102.020,104.286,109.559,105.162,104.637,105.710,108.501
 "42087","Mifflin, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",961119,985785,1025272,1096452,1172946,1264542,1304782,1322849,1316363,1388511,1455929,1499652,1551675,1607313,1691384,1628264,1661719,1717519,1783739
 "42089","Monroe, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4636910,4758933,4713346,5123337,5525979,5746435,6106731,6133248,5932557,6000208,5866369,5690944,5655610,5728012,5914720,6279754,6176459,6144704,6350462
 "42089","Monroe, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.479,83.623,82.822,90.026,97.101,100.975,107.306,107.772,104.246,105.434,103.083,100.000,99.379,100.651,103.932,110.346,108.531,107.973,111.589
 "42089","Monroe, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3474105,3651219,3685520,4112190,4578493,4921968,5383391,5586930,5615995,5708486,5710230,5690944,5776167,5984737,6369002,6901109,6928850,7059835,7457481
 "42091","Montgomery, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",57347771,57694195,60879875,64133565,63785791,62804368,65187420,64033813,60889289,61824581,62840777,64347292,64843092,66142067,67333571,68619082,68056658,68845316,70574860
 "42091","Montgomery, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.122,89.661,94.611,99.668,99.127,97.602,101.306,99.513,94.626,96.080,97.659,100.000,100.771,102.789,104.641,106.639,105.765,106.990,109.678
 "42091","Montgomery, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",45742269,46741781,50022773,53941295,55080405,55847042,59382222,59474001,58400804,59478381,61466337,64347292,66086827,68613548,71260746,73529324,73829087,76111067,79561498
 "42093","Montour, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1206060,1255652,1283138,1360177,1404912,1568017,1451493,1536669,1563929,1669894,1749368,1761804,1836686,1793363,1829998,1791602,1790941,1794993,1779351
 "42093","Montour, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.456,71.271,72.831,77.204,79.743,89.001,82.387,87.221,88.769,94.783,99.294,100.000,104.250,101.791,103.871,101.691,101.654,101.884,100.996
 "42093","Montour, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",953540,990142,1047336,1148530,1217685,1403805,1342972,1435975,1538907,1645701,1735602,1761804,1872806,1865842,1932834,1905736,1929527,1968152,1974341
 "42095","Northampton, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",8403289,8531978,8808626,9064895,9974212,10196135,10943043,11015972,10652271,10829117,11138311,11382278,11802573,12383675,12917305,13433775,13603458,13813356,14044354
 "42095","Northampton, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.828,74.958,77.389,79.640,87.629,89.579,96.141,96.782,93.586,95.140,97.857,100.000,103.693,108.798,113.486,118.024,119.514,121.358,123.388
 "42095","Northampton, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",6638961,6869993,7210674,7629383,8651003,9154790,10080737,10321098,10248473,10469768,10925104,11382278,12030700,12902807,13757375,14491963,14922686,15521328,16114081
 "42097","Northumberland, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2672387,2625254,2752663,2651557,2768320,2927619,3037688,2882402,2737219,2765409,2750145,2669166,2656209,2734116,2722947,2744868,2743629,2697542,2791884
 "42097","Northumberland, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",100.121,98.355,103.128,99.340,103.715,109.683,113.807,107.989,102.550,103.606,103.034,100.000,99.515,102.433,102.015,102.836,102.790,101.063,104.598
 "42097","Northumberland, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2061119,2059979,2204590,2192423,2334862,2530926,2698355,2628858,2596809,2639834,2674743,2669166,2712263,2847237,2902459,2971733,3018411,3033768,3208735
 "42099","Perry, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",735841,707261,739329,760968,729907,763869,780166,791081,776044,775150,779380,751695,809838,832148,848555,822617,834802,850242,861220
 "42099","Perry, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.891,94.089,98.355,101.234,97.101,101.620,103.787,105.240,103.239,103.120,103.683,100.000,107.735,110.703,112.885,109.435,111.056,113.110,114.570
 "42099","Perry, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",542775,534639,574780,621004,607051,654557,704566,729907,712409,726927,759362,751695,831408,865796,891006,873544,906055,940764,978915
 "42101","Philadelphia, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",71022914,70940240,73413517,77176977,78018970,78529052,85510683,92912706,88891613,90876161,92060917,97174583,99021576,101230630,103189475,107494440,104797519,105703235,109244960
 "42101","Philadelphia, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.088,73.003,75.548,79.421,80.287,80.812,87.997,95.614,91.476,93.518,94.738,100.000,101.901,104.174,106.190,110.620,107.845,108.777,112.421
 "42101","Philadelphia, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",55405782,56885153,60317548,65313408,67937813,70512718,79156446,87262629,85004482,87782058,90207718,97174583,100905544,104729708,108153353,113412108,111926223,115390281,120950683
 "42103","Pike, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",919607,1025537,1069015,1120639,1179732,1148104,1184065,1143653,1103820,1110195,1109298,1093626,1086282,1118983,1157534,1176081,1166979,1194172,1244880
 "42103","Pike, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.088,93.774,97.750,102.470,107.873,104.981,108.270,104.574,100.932,101.515,101.433,100.000,99.328,102.319,105.844,107.540,106.707,109.194,113.830
 "42103","Pike, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",704948,806845,857024,925735,1007016,1016862,1088313,1072144,1058283,1070887,1084677,1093626,1111364,1169292,1240555,1283476,1295600,1356361,1448680
 "42105","Potter, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",656872,666090,666281,1042841,1615786,825933,729918,954092,796061,856608,794370,670903,670492,676425,734111,875235,922869,952143,1071548
 "42105","Potter, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.909,99.283,99.311,155.438,240.837,123.108,108.796,142.210,118.655,127.680,118.403,100.000,99.939,100.823,109.421,130.456,137.556,141.920,159.717
 "42105","Potter, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",615951,628105,638307,1014132,1521959,772130,702866,920834,764827,831490,785467,670903,686760,699045,751069,896422,956304,1013523,1143646
 "42107","Schuylkill, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4169433,4095758,4167253,4186693,4280607,4476286,4614024,4614038,4516115,4687629,4745813,4729882,4782329,4755745,4802976,4672886,4705939,4737261,4896407
 "42107","Schuylkill, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.151,86.593,88.105,88.516,90.501,94.638,97.550,97.551,95.480,99.107,100.337,100.000,101.109,100.547,101.545,98.795,99.494,100.156,103.521
 "42107","Schuylkill, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3224813,3229278,3334379,3468785,3658031,3974372,4206095,4307408,4329917,4531676,4660728,4729882,4857671,4924681,5053136,4983588,5107734,5256939,5530794
